dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1515268800,2018-01-06 20:00:00 +0000 UTC,4930956,,,,261.48,260.15,263.15,1016,,,39,7,290,,,,,,,,,1,800,Clear,sky is clear,01d
1515272400,2018-01-06 21:00:00 +0000 UTC,4930956,,,,261.62,259.15,263.15,1017,,,43,4,290,,,,,,,,,1,800,Clear,sky is clear,01d
1515276000,2018-01-06 22:00:00 +0000 UTC,4930956,,,,260.8,259.15,262.15,1018,,,46,5,300,,,,,,,,,1,800,Clear,sky is clear,01n
1515279600,2018-01-06 23:00:00 +0000 UTC,4930956,,,,260.15,257.15,262.15,1019,,,46,6,300,,,,,,,,,1,800,Clear,sky is clear,01n
1515283200,2018-01-07 00:00:00 +0000 UTC,4930956,,,,259.62,257.15,261.15,1021,,,50,6,310,,,,,,,,,1,800,Clear,sky is clear,01n
1515286800,2018-01-07 01:00:00 +0000 UTC,4930956,,,,258.99,256.15,260.15,1022,,,54,12,300,,,,,,,,,1,600,Snow,light snow,13n
1515290400,2018-01-07 02:00:00 +0000 UTC,4930956,,,,258.57,256.15,260.15,1023,,,54,9,310,,,,,,,,,1,600,Snow,light snow,13n
1515294000,2018-01-07 03:00:00 +0000 UTC,4930956,,,,257.74,255.15,260.15,1024,,,49,9,310,,,,,,,,,1,800,Clear,sky is clear,01n
1515297600,2018-01-07 04:00:00 +0000 UTC,4930956,,,,256.99,255.15,259.15,1025,,,49,5,310,,,,,,,,,1,800,Clear,sky is clear,01n
1515301200,2018-01-07 05:00:00 +0000 UTC,4930956,,,,255.88,254.15,258.15,1025,,,53,7,300,,,,,,,,,1,800,Clear,sky is clear,01n
1515304800,2018-01-07 06:00:00 +0000 UTC,4930956,,,,255.48,253.15,257.15,1025,,,53,3,300,,,,,,,,,1,800,Clear,sky is clear,01n
1515308400,2018-01-07 07:00:00 +0000 UTC,4930956,,,,254.52,252.15,256.15,1027,,,58,3,290,,,,,,,,,1,800,Clear,sky is clear,01n
1515312000,2018-01-07 08:00:00 +0000 UTC,4930956,,,,254.16,251.15,256.15,1028,,,58,3,300,,,,,,,,,1,800,Clear,sky is clear,01n
1515315600,2018-01-07 09:00:00 +0000 UTC,4930956,,,,253.65,251.15,255.15,1028,,,53,4,310,,,,,,,,,1,800,Clear,sky is clear,01n
1515319200,2018-01-07 10:00:00 +0000 UTC,4930956,,,,253.25,250.15,255.15,1029,,,63,2,290,,,,,,,,,1,800,Clear,sky is clear,01n
1515322800,2018-01-07 11:00:00 +0000 UTC,4930956,,,,253.44,250.15,255.15,1029,,,53,2,0,,,,,,,,,1,800,Clear,sky is clear,01n
1515326400,2018-01-07 12:00:00 +0000 UTC,4930956,,,,252.74,250.15,254.15,1031,,,63,7,307,,,,,,,,,1,800,Clear,sky is clear,01n
1515330000,2018-01-07 13:00:00 +0000 UTC,4930956,,,,252.74,250.15,255.15,1032,,,69,7,307,,,,,,,,,1,800,Clear,sky is clear,01d
1515333600,2018-01-07 14:00:00 +0000 UTC,4930956,,,,253.39,250.15,256.15,1032,,,49,3,310,,,,,,,,,1,800,Clear,sky is clear,01d
1515337200,2018-01-07 15:00:00 +0000 UTC,4930956,,,,255.63,253.15,258.15,1033,,,45,3,310,,,,,,,,,1,800,Clear,sky is clear,01d
1515340800,2018-01-07 16:00:00 +0000 UTC,4930956,,,,257.48,255.15,260.15,1032,,,39,5,330,,,,,,,,,1,800,Clear,sky is clear,01d
1515344400,2018-01-07 17:00:00 +0000 UTC,4930956,,,,259.54,257.15,262.15,1031,,,36,3,300,,,,,,,,,1,800,Clear,sky is clear,01d
1515348000,2018-01-07 18:00:00 +0000 UTC,4930956,,,,260.95,259.15,263.15,1030,,,33,2,0,,,,,,,,,1,800,Clear,sky is clear,01d
1515351600,2018-01-07 19:00:00 +0000 UTC,4930956,,,,261.68,260.15,264.15,1030,,,31,2,0,,,,,,,,,1,800,Clear,sky is clear,01d
1515355200,2018-01-07 20:00:00 +0000 UTC,4930956,,,,262.87,261.15,264.15,1030,,,33,3,260,,,,,,,,,1,800,Clear,sky is clear,01d
1515358800,2018-01-07 21:00:00 +0000 UTC,4930956,,,,263.06,262.15,264.15,1029,,,33,2,0,,,,,,,,,1,800,Clear,sky is clear,01d
1515362400,2018-01-07 22:00:00 +0000 UTC,4930956,,,,262.4,260.15,264.15,1029,,,39,1,250,,,,,,,,,1,800,Clear,sky is clear,01n
1515366000,2018-01-07 23:00:00 +0000 UTC,4930956,,,,261.66,259.15,264.15,1029,,,50,6,231,,,,,,,,,1,800,Clear,sky is clear,01n
1515369600,2018-01-08 00:00:00 +0000 UTC,4930956,,,,261.48,260.15,263.15,1028,,,46,6,231,,,,,,,,,40,802,Clouds,scattered clouds,03n
1515373200,2018-01-08 01:00:00 +0000 UTC,4930956,,,,262.23,260.15,264.15,1027,,,43,2,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515376800,2018-01-08 02:00:00 +0000 UTC,4930956,,,,262.07,260.15,264.15,1026,,,43,7,226,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515380400,2018-01-08 03:00:00 +0000 UTC,4930956,,,,262.32,260.15,264.15,1024,,,40,2,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515384000,2018-01-08 04:00:00 +0000 UTC,4930956,,,,263.55,263.15,264.15,1024,,,43,2,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515387600,2018-01-08 05:00:00 +0000 UTC,4930956,,,,264.33,262.15,265.15,1023,,,43,2,250,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515391200,2018-01-08 06:00:00 +0000 UTC,4930956,,,,265.42,263.15,267.15,1022,,,44,1,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515394800,2018-01-08 07:00:00 +0000 UTC,4930956,,,,266.34,265.15,268.15,1022,,,48,1,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515398400,2018-01-08 08:00:00 +0000 UTC,4930956,,,,266.98,265.15,269.15,1022,,,48,2,240,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515402000,2018-01-08 09:00:00 +0000 UTC,4930956,,,,266.99,264.15,270.15,1022,,,48,2,0,,,,,,,,,90,600,Snow,light snow,13n
1515405600,2018-01-08 10:00:00 +0000 UTC,4930956,,,,267.32,264.15,270.15,1021,,,48,1,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515409200,2018-01-08 11:00:00 +0000 UTC,4930956,,,,267.4,264.15,270.15,1021,,,48,2,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515412800,2018-01-08 12:00:00 +0000 UTC,4930956,,,,268.07,266.15,270.15,1021,,,48,3,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515416400,2018-01-08 13:00:00 +0000 UTC,4930956,,,,268.16,266.15,270.15,1021,,,48,1,0,,,,,,,,,90,804,Clouds,overcast clouds,04d
1515420000,2018-01-08 14:00:00 +0000 UTC,4930956,,,,269.24,267.15,270.15,1021,,,49,1,0,,,,,,,,,90,804,Clouds,overcast clouds,04d
1515423600,2018-01-08 15:00:00 +0000 UTC,4930956,,,,269.87,267.15,271.15,1020,,,42,1,0,,,,,,,,,75,803,Clouds,broken clouds,04d
1515427200,2018-01-08 16:00:00 +0000 UTC,4930956,,,,271.05,269.15,273.15,1020,,,42,2,0,,,,,,,,,90,804,Clouds,overcast clouds,04d
1515430800,2018-01-08 17:00:00 +0000 UTC,4930956,,,,271.97,270.15,274.15,1018,,,39,2,0,,,,,,,,,90,804,Clouds,overcast clouds,04d
1515434400,2018-01-08 18:00:00 +0000 UTC,4930956,,,,273.31,271.15,275.15,1017,,,34,3,150,,,,,,,,,90,804,Clouds,overcast clouds,04d
1515438000,2018-01-08 19:00:00 +0000 UTC,4930956,,,,274.51,273.15,275.15,1015,,,27,2,0,,,,,,,,,75,803,Clouds,broken clouds,04d
1515441600,2018-01-08 20:00:00 +0000 UTC,4930956,,,,274.97,274.15,276.15,1016,,,47,3,0,,,,,,,,,1,800,Clear,sky is clear,01d
1515445200,2018-01-08 21:00:00 +0000 UTC,4930956,,,,274.99,274.15,276.15,1014,,,37,3,220,,,,,,,,,90,500,Rain,light rain,10d
1515448800,2018-01-08 22:00:00 +0000 UTC,4930956,,,,274.91,273.15,276.15,1014,,,100,7,213,,,,,,,,,90,500,Rain,light rain,10n
1515452400,2018-01-08 23:00:00 +0000 UTC,4930956,,,,274.02,270.15,276.15,1015,,,80,5,240,,,,,,,,,90,600,Snow,light snow,13n
1515452400,2018-01-08 23:00:00 +0000 UTC,4930956,,,,274.02,270.15,276.15,1015,,,80,5,240,,,,,,,,,90,500,Rain,light rain,10n
1515452400,2018-01-08 23:00:00 +0000 UTC,4930956,,,,274.02,270.15,276.15,1015,,,80,5,240,,,,,,,,,90,701,Mist,mist,50n
1515456000,2018-01-09 00:00:00 +0000 UTC,4930956,,,,273.48,271.15,275.15,1014,,,80,2,0,,,,,,,,,90,600,Snow,light snow,13n
1515456000,2018-01-09 00:00:00 +0000 UTC,4930956,,,,273.48,271.15,275.15,1014,,,80,2,0,,,,,,,,,90,701,Mist,mist,50n
1515459600,2018-01-09 01:00:00 +0000 UTC,4930956,,,,273.33,272.15,274.15,1015,,,86,3,0,,,,,,,,,90,600,Snow,light snow,13n
1515459600,2018-01-09 01:00:00 +0000 UTC,4930956,,,,273.33,272.15,274.15,1015,,,86,3,0,,,,,,,,,90,701,Mist,mist,50n
1515463200,2018-01-09 02:00:00 +0000 UTC,4930956,,,,273.25,271.15,274.15,1014,,,79,6,244,,,,,,,,,40,600,Snow,light snow,13n
1515466800,2018-01-09 03:00:00 +0000 UTC,4930956,,,,273.15,271.15,274.15,1015,,,86,3,230,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515470400,2018-01-09 04:00:00 +0000 UTC,4930956,,,,273.07,271.15,274.15,1014,,,86,6,244,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515474000,2018-01-09 05:00:00 +0000 UTC,4930956,,,,273.07,271.15,274.15,1013,,,86,6,242,,,,,,,,,75,803,Clouds,broken clouds,04n
1515477600,2018-01-09 06:00:00 +0000 UTC,4930956,,,,273.05,270.15,274.15,1013,,,86,2,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515481200,2018-01-09 07:00:00 +0000 UTC,4930956,,,,272.97,270.15,274.15,1013,,,86,2,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515484800,2018-01-09 08:00:00 +0000 UTC,4930956,,,,272.88,269.15,275.15,1014,,,86,2,230,,,,,,,,,40,802,Clouds,scattered clouds,03n
1515488400,2018-01-09 09:00:00 +0000 UTC,4930956,,,,272.42,269.15,274.15,1013,,,92,2,240,,,,,,,,,1,800,Clear,sky is clear,01n
1515492000,2018-01-09 10:00:00 +0000 UTC,4930956,,,,272.52,269.15,274.15,1014,,,92,2,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515495600,2018-01-09 11:00:00 +0000 UTC,4930956,,,,271.88,269.15,273.15,1013,,,92,1,100,,,,,,,,,1,800,Clear,sky is clear,01n
1515499200,2018-01-09 12:00:00 +0000 UTC,4930956,,,,272.05,269.15,274.15,1015,,,86,1,260,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515502800,2018-01-09 13:00:00 +0000 UTC,4930956,,,,272.33,270.15,274.15,1014,,,92,1,0,,,,,,,,,75,803,Clouds,broken clouds,04d
1515506400,2018-01-09 14:00:00 +0000 UTC,4930956,,,,274.41,273.15,277.15,1015,,,69,2,0,,,,,,,,,40,802,Clouds,scattered clouds,03d
1515510000,2018-01-09 15:00:00 +0000 UTC,4930956,,,,274.68,272.15,276.15,1016,,,59,3,270,,,,,,,,,40,721,Haze,haze,50d
1515513600,2018-01-09 16:00:00 +0000 UTC,4930956,,,,276.23,274.15,278.15,1016,,,48,7,310,,,,,,,,,75,803,Clouds,broken clouds,04d
1515517200,2018-01-09 17:00:00 +0000 UTC,4930956,,,,277.33,275.15,279.15,1016,,,48,7,290,,,,,,,,,75,803,Clouds,broken clouds,04d
1515520800,2018-01-09 18:00:00 +0000 UTC,4930956,,,,277.79,275.15,279.15,1016,,,44,9,310,,,,,,,,,75,803,Clouds,broken clouds,04d
1515524400,2018-01-09 19:00:00 +0000 UTC,4930956,,,,278.06,276.15,280.15,1017,,,44,9,300,,,,,,,,,40,802,Clouds,scattered clouds,03d
1515528000,2018-01-09 20:00:00 +0000 UTC,4930956,,,,278.52,277.15,280.15,1018,,,48,4,290,,,,,,,,,90,804,Clouds,overcast clouds,04d
1515531600,2018-01-09 21:00:00 +0000 UTC,4930956,,,,277.7,275.15,279.15,1019,,,51,5,280,,,,,,,,,40,802,Clouds,scattered clouds,03d
1515535200,2018-01-09 22:00:00 +0000 UTC,4930956,,,,277.24,274.15,280.15,1020,,,47,3,290,,,,,,,,,75,803,Clouds,broken clouds,04n
1515538800,2018-01-09 23:00:00 +0000 UTC,4930956,,,,276.43,274.15,279.15,1021,,,47,2,290,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515542400,2018-01-10 00:00:00 +0000 UTC,4930956,,,,275.07,272.15,277.15,1023,,,50,4,320,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515546000,2018-01-10 01:00:00 +0000 UTC,4930956,,,,274.79,272.15,277.15,1024,,,58,4,280,,,,,,,,,1,800,Clear,sky is clear,01n
1515549600,2018-01-10 02:00:00 +0000 UTC,4930956,,,,274.51,273.15,276.15,1024,,,50,5,310,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515553200,2018-01-10 03:00:00 +0000 UTC,4930956,,,,273,270.15,275.15,1026,,,63,3,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1515556800,2018-01-10 04:00:00 +0000 UTC,4930956,,,,273.08,270.15,276.15,1026,,,63,3,290,,,,,,,,,75,803,Clouds,broken clouds,04n
1515560400,2018-01-10 05:00:00 +0000 UTC,4930956,,,,272.16,270.15,274.15,1027,,,58,3,310,,,,,,,,,1,800,Clear,sky is clear,01n
1515564000,2018-01-10 06:00:00 +0000 UTC,4930956,,,,271.99,270.15,274.15,1028,,,58,3,320,,,,,,,,,1,800,Clear,sky is clear,01n
1515567600,2018-01-10 07:00:00 +0000 UTC,4930956,,,,270.38,268.15,272.15,1029,,,67,2,290,,,,,,,,,1,800,Clear,sky is clear,01n
1515571200,2018-01-10 08:00:00 +0000 UTC,4930956,,,,269.82,267.15,271.15,1029,,,68,1,240,,,,,,,,,1,800,Clear,sky is clear,01n
1515574800,2018-01-10 09:00:00 +0000 UTC,4930956,,,,268.68,264.15,274.15,1029,,,68,4,300,,,,,,,,,1,800,Clear,sky is clear,01n
1515578400,2018-01-10 10:00:00 +0000 UTC,4930956,,,,267.3,264.15,271.15,1029,,,73,2,310,,,,,,,,,1,800,Clear,sky is clear,01n
1515582000,2018-01-10 11:00:00 +0000 UTC,4930956,,,,266.06,261.15,271.15,1030,,,85,2,301,,,,,,,,,1,800,Clear,sky is clear,01n
1515585600,2018-01-10 12:00:00 +0000 UTC,4930956,,,,265.06,260.15,270.15,1031,,,85,2,301,,,,,,,,,1,800,Clear,sky is clear,01n
1515589200,2018-01-10 13:00:00 +0000 UTC,4930956,,,,264.67,260.15,270.15,1031,,,78,2,301,,,,,,,,,1,800,Clear,sky is clear,01d
1515592800,2018-01-10 14:00:00 +0000 UTC,4930956,,,,265.03,261.15,270.15,1032,,,73,2,256,,,,,,,,,1,800,Clear,sky is clear,01d
1515596400,2018-01-10 15:00:00 +0000 UTC,4930956,,,,268.2,265.15,272.15,1033,,,63,1,0,,,,,,,,,1,800,Clear,sky is clear,01d
1515600000,2018-01-10 16:00:00 +0000 UTC,4930956,,,,271.71,270.15,274.15,1032,,,58,1,0,,,,,,,,,1,800,Clear,sky is clear,01d
1515603600,2018-01-10 17:00:00 +0000 UTC,4930956,,,,272.97,271.15,275.15,1031,,,47,1,120,,,,,,,,,1,800,Clear,sky is clear,01d
1515607200,2018-01-10 18:00:00 +0000 UTC,4930956,,,,274.37,272.15,276.15,1030,,,43,2,0,,,,,,,,,1,800,Clear,sky is clear,01d
1515610800,2018-01-10 19:00:00 +0000 UTC,4930956,,,,274.98,274.15,276.15,1029,,,40,1,170,,,,,,,,,1,500,Rain,light rain,10d
1515614400,2018-01-10 20:00:00 +0000 UTC,4930956,,,,275.24,274.15,276.15,1029,,,43,2,0,,,,,,,,,1,800,Clear,sky is clear,01d
1515618000,2018-01-10 21:00:00 +0000 UTC,4930956,,,,275.3,274.15,276.15,1029,,,43,4,199,,,,,,,,,1,800,Clear,sky is clear,01d
1515621600,2018-01-10 22:00:00 +0000 UTC,4930956,,,,274.82,273.15,276.15,1030,,,100,2,0,,,,,,,,,1,800,Clear,sky is clear,01n
1515625200,2018-01-10 23:00:00 +0000 UTC,4930956,,,,273.49,272.15,275.15,1031,,,68,2,200,,,,,,,,,1,800,Clear,sky is clear,01n
1515628800,2018-01-11 00:00:00 +0000 UTC,4930956,,,,272.14,270.15,274.15,1031,,,74,3,210,,,,,,,,,1,800,Clear,sky is clear,01n
1515632400,2018-01-11 01:00:00 +0000 UTC,4930956,,,,271.81,269.15,274.15,1030,,,74,1,210,,,,,,,,,1,800,Clear,sky is clear,01n
1515636000,2018-01-11 02:00:00 +0000 UTC,4930956,,,,272.4,270.15,274.15,1028,,,63,1,0,,,,,,,,,1,800,Clear,sky is clear,01n
1515639600,2018-01-11 03:00:00 +0000 UTC,4930956,,,,272.99,271.15,274.15,1030,,,80,1,0,,,,,,,,,1,800,Clear,sky is clear,01n
1515643200,2018-01-11 04:00:00 +0000 UTC,4930956,,,,273.46,271.15,275.15,1029,,,68,1,150,,,,,,,,,20,801,Clouds,few clouds,02n
1515646800,2018-01-11 05:00:00 +0000 UTC,4930956,,,,273.54,272.15,275.15,1028,,,74,1,0,,,,,,,,,75,803,Clouds,broken clouds,04n
1515650400,2018-01-11 06:00:00 +0000 UTC,4930956,,,,274.07,272.15,275.15,1027,,,69,1,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515654000,2018-01-11 07:00:00 +0000 UTC,4930956,,,,274.48,273.15,276.15,1028,,,74,5,215,,,,,,,,,75,803,Clouds,broken clouds,04n
1515657600,2018-01-11 08:00:00 +0000 UTC,4930956,,,,274.82,274.15,276.15,1027,,,80,5,227,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515661200,2018-01-11 09:00:00 +0000 UTC,4930956,,,,275.07,274.15,276.15,1027,,,80,1,140,,,,,,,,,40,802,Clouds,scattered clouds,03n
1515664800,2018-01-11 10:00:00 +0000 UTC,4930956,,,,275.42,274.15,277.15,1027,,,86,1,130,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515668400,2018-01-11 11:00:00 +0000 UTC,4930956,,,,275.99,274.15,277.15,1027,,,96,2,210,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515672000,2018-01-11 12:00:00 +0000 UTC,4930956,,,,276.64,274.15,279.15,1027,,,86,5,220,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515675600,2018-01-11 13:00:00 +0000 UTC,4930956,,,,277.57,276.15,280.15,1027,,,81,2,140,,,,,,,,,75,803,Clouds,broken clouds,04d
1515679200,2018-01-11 14:00:00 +0000 UTC,4930956,,,,278.56,277.15,280.15,1028,,,87,6,220,,,,,,,,,75,701,Mist,mist,50d
1515682800,2018-01-11 15:00:00 +0000 UTC,4930956,,,,280.07,278.15,282.15,1028,,,93,8,210,,,,,,,,,75,701,Mist,mist,50d
1515686400,2018-01-11 16:00:00 +0000 UTC,4930956,,,,281.65,280.15,284.15,1027,,,87,6,210,,,,,,,,,90,804,Clouds,overcast clouds,04d
1515690000,2018-01-11 17:00:00 +0000 UTC,4930956,,,,282.45,280.15,285.15,1028,,,76,4,200,,,,,,,,,75,803,Clouds,broken clouds,04d
1515693600,2018-01-11 18:00:00 +0000 UTC,4930956,,,,283.52,281.15,286.15,1027,,,81,4,200,,,,,,,,,90,804,Clouds,overcast clouds,04d
1515697200,2018-01-11 19:00:00 +0000 UTC,4930956,,,,283.23,281.15,285.15,1025,,,81,5,214,,,,,,,,,1,800,Clear,sky is clear,01d
1515700800,2018-01-11 20:00:00 +0000 UTC,4930956,,,,283.69,282.15,285.15,1025,,,87,1,150,,,,,,,,,1,800,Clear,sky is clear,01d
1515704400,2018-01-11 21:00:00 +0000 UTC,4930956,,,,283.47,281.15,286.15,1024,,,93,5,213,,,,,,,,,1,800,Clear,sky is clear,01d
1515708000,2018-01-11 22:00:00 +0000 UTC,4930956,,,,283.33,282.15,285.15,1027,,,87,2,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1515711600,2018-01-11 23:00:00 +0000 UTC,4930956,,,,282.9,281.15,284.15,1026,,,93,3,0,,,,,,,,,75,803,Clouds,broken clouds,04n
1515715200,2018-01-12 00:00:00 +0000 UTC,4930956,,,,282.24,281.15,284.15,1026,,,100,2,0,,,,,,,,,1,800,Clear,sky is clear,01n
1515718800,2018-01-12 01:00:00 +0000 UTC,4930956,,,,281.65,280.15,283.15,1024,,,93,5,206,,,,,,,,,20,801,Clouds,few clouds,02n
1515722400,2018-01-12 02:00:00 +0000 UTC,4930956,,,,281.66,280.15,283.15,1024,,,93,5,206,,,,,,,,,1,800,Clear,sky is clear,01n
1515726000,2018-01-12 03:00:00 +0000 UTC,4930956,,,,281.52,280.15,283.15,1025,,,100,3,220,,,,,,,,,1,741,Fog,fog,50n
1515729600,2018-01-12 04:00:00 +0000 UTC,4930956,,,,281.58,277.15,284.15,1023,,,100,5,206,,,,,,,,,75,701,Mist,mist,50n
1515729600,2018-01-12 04:00:00 +0000 UTC,4930956,,,,281.58,277.15,284.15,1023,,,100,5,206,,,,,,,,,75,741,Fog,fog,50n
1515733200,2018-01-12 05:00:00 +0000 UTC,4930956,,,,281.25,278.15,284.15,1023,,,100,2,220,,,,,,,,,40,701,Mist,mist,50n
1515733200,2018-01-12 05:00:00 +0000 UTC,4930956,,,,281.25,278.15,284.15,1023,,,100,2,220,,,,,,,,,40,741,Fog,fog,50n
1515736800,2018-01-12 06:00:00 +0000 UTC,4930956,,,,280.46,276.15,284.15,1023,,,93,2,0,,,,,,,,,90,701,Mist,mist,50n
1515736800,2018-01-12 06:00:00 +0000 UTC,4930956,,,,280.46,276.15,284.15,1023,,,93,2,0,,,,,,,,,90,741,Fog,fog,50n
1515740400,2018-01-12 07:00:00 +0000 UTC,4930956,,,,280.7,276.15,285.15,1022,,,100,1,150,,,,,,,,,90,701,Mist,mist,50n
1515740400,2018-01-12 07:00:00 +0000 UTC,4930956,,,,280.7,276.15,285.15,1022,,,100,1,150,,,,,,,,,90,741,Fog,fog,50n
1515744000,2018-01-12 08:00:00 +0000 UTC,4930956,,,,280.17,276.15,285.15,1022,,,93,1,100,,,,,,,,,20,701,Mist,mist,50n
1515744000,2018-01-12 08:00:00 +0000 UTC,4930956,,,,280.17,276.15,285.15,1022,,,93,1,100,,,,,,,,,20,741,Fog,fog,50n
1515747600,2018-01-12 09:00:00 +0000 UTC,4930956,,,,280.17,274.15,285.15,1020,,,100,5,192,,,,,,,,,75,701,Mist,mist,50n
1515747600,2018-01-12 09:00:00 +0000 UTC,4930956,,,,280.17,274.15,285.15,1020,,,100,5,192,,,,,,,,,75,741,Fog,fog,50n
1515751200,2018-01-12 10:00:00 +0000 UTC,4930956,,,,281.16,276.15,285.15,1019,,,100,5,192,,,,,,,,,90,741,Fog,fog,50n
1515751200,2018-01-12 10:00:00 +0000 UTC,4930956,,,,281.16,276.15,285.15,1019,,,100,5,192,,,,,,,,,90,701,Mist,mist,50n
1515751200,2018-01-12 10:00:00 +0000 UTC,4930956,,,,281.16,276.15,285.15,1019,,,100,5,192,,,,,,,,,90,500,Rain,light rain,10n
1515754800,2018-01-12 11:00:00 +0000 UTC,4930956,,,,282.42,280.15,285.15,1020,,,100,3,190,,,,,,,,,90,701,Mist,mist,50n
1515754800,2018-01-12 11:00:00 +0000 UTC,4930956,,,,282.42,280.15,285.15,1020,,,100,3,190,,,,,,,,,90,741,Fog,fog,50n
1515754800,2018-01-12 11:00:00 +0000 UTC,4930956,,,,282.42,280.15,285.15,1020,,,100,3,190,,,,,,,,,90,500,Rain,light rain,10n
1515758400,2018-01-12 12:00:00 +0000 UTC,4930956,,,,282.83,280.15,286.15,1019,,,100,3,180,,,,,,,,,90,701,Mist,mist,50n
1515758400,2018-01-12 12:00:00 +0000 UTC,4930956,,,,282.83,280.15,286.15,1019,,,100,3,180,,,,,,,,,90,500,Rain,light rain,10n
1515758400,2018-01-12 12:00:00 +0000 UTC,4930956,,,,282.83,280.15,286.15,1019,,,100,3,180,,,,,,,,,90,741,Fog,fog,50n
1515762000,2018-01-12 13:00:00 +0000 UTC,4930956,,,,283.01,280.15,285.15,1018,,,100,3,160,,,,,,,,,90,741,Fog,fog,50d
1515762000,2018-01-12 13:00:00 +0000 UTC,4930956,,,,283.01,280.15,285.15,1018,,,100,3,160,,,,,,,,,90,701,Mist,mist,50d
1515762000,2018-01-12 13:00:00 +0000 UTC,4930956,,,,283.01,280.15,285.15,1018,,,100,3,160,,,,,,,,,90,500,Rain,light rain,10d
1515765600,2018-01-12 14:00:00 +0000 UTC,4930956,,,,284.15,282.15,287.15,1016,,,100,2,150,,,,,,,,,90,741,Fog,fog,50d
1515765600,2018-01-12 14:00:00 +0000 UTC,4930956,,,,284.15,282.15,287.15,1016,,,100,2,150,,,,,,,,,90,701,Mist,mist,50d
1515765600,2018-01-12 14:00:00 +0000 UTC,4930956,,,,284.15,282.15,287.15,1016,,,100,2,150,,,,,,,,,90,500,Rain,light rain,10d
1515769200,2018-01-12 15:00:00 +0000 UTC,4930956,,,,284.84,282.15,287.15,1017,,,93,2,0,,,,,,,,,90,701,Mist,mist,50d
1515769200,2018-01-12 15:00:00 +0000 UTC,4930956,,,,284.84,282.15,287.15,1017,,,93,2,0,,,,,,,,,90,500,Rain,light rain,10d
1515769200,2018-01-12 15:00:00 +0000 UTC,4930956,,,,284.84,282.15,287.15,1017,,,93,2,0,,,,,,,,,90,741,Fog,fog,50d
1515772800,2018-01-12 16:00:00 +0000 UTC,4930956,,,,286.65,285.15,289.15,1014,,,87,7,180,,,,,,,,,75,701,Mist,mist,50d
1515772800,2018-01-12 16:00:00 +0000 UTC,4930956,,,,286.65,285.15,289.15,1014,,,87,7,180,,,,,,,,,75,500,Rain,light rain,10d
1515776400,2018-01-12 17:00:00 +0000 UTC,4930956,,,,287.53,285.15,290.15,1012,,,100,2,160,,,,,,,,,90,500,Rain,light rain,10d
1515776400,2018-01-12 17:00:00 +0000 UTC,4930956,,,,287.53,285.15,290.15,1012,,,100,2,160,,,,,,,,,90,701,Mist,mist,50d
1515780000,2018-01-12 18:00:00 +0000 UTC,4930956,,,,288.07,287.15,290.15,1012,,,93,10,190,,,,,,,,,90,500,Rain,light rain,10d
1515780000,2018-01-12 18:00:00 +0000 UTC,4930956,,,,288.07,287.15,290.15,1012,,,93,10,190,,,,,,,,,90,701,Mist,mist,50d
1515783600,2018-01-12 19:00:00 +0000 UTC,4930956,,,,288.38,287.15,290.15,1011,,,100,8,190,,,,,,,,,90,500,Rain,light rain,10d
1515783600,2018-01-12 19:00:00 +0000 UTC,4930956,,,,288.38,287.15,290.15,1011,,,100,8,190,,,,,,,,,90,701,Mist,mist,50d
1515787200,2018-01-12 20:00:00 +0000 UTC,4930956,,,,288.37,287.15,290.15,1011,,,93,9,190,,,,,,,,,90,500,Rain,light rain,10d
